exp_group,size_perc,token_perc
0,1.766299413896535,0.00033370634190003245
1,1.302936327520717,0.00822969600651761
2,31.395391062466864,2.7405122623709395
3,65.4424100690687,22.109874078911062
4,0.09296312704718605,0.14105025636958055
